monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,minimum_balance_ratio,income_stability,expense_volatility,transaction_regularity,negative_cashflow_months,income_trend_3m,utility_payment_consistency,digital_transaction_ratio,savings_rate,failed_payment_count,non_debt_recurring_obligations,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
41760.73,25570.01,4000.0,12190.72,0.0958,64395.15,0.5418,0.828,0.185,0.881,0,0.3573,0.841,0.74,0.2919,0,10753.03,72000.0,1,11,0.4227,0
69817.25,36105.03,0.0,33712.22,0.0,198240.35,0.6418,0.974,0.065,0.952,0,0.0546,0.992,0.906,0.4829,0,5396.15,0.0,0,0,0.0004,0
62103.73,31449.59,0.0,30654.15,0.0,181733.35,0.7038,0.97,0.08,0.951,0,0.0693,0.976,0.804,0.4936,0,7909.54,0.0,0,0,0.0008,0
33122.12,21175.49,1500.0,10446.62,0.0453,57234.31,0.4502,0.913,0.114,0.832,0,0.1805,0.897,0.898,0.3154,1,4406.58,18000.0,0,0,0.2706,0
49483.85,30313.14,1500.0,17670.71,0.0303,87088.31,0.319,0.877,0.13,0.871,0,0.0951,0.969,0.848,0.3571,0,3765.81,18000.0,0,0,0.114,0
94430.34,57480.9,12000.0,24949.45,0.1271,109358.33,0.307,0.828,0.166,0.834,0,0.3834,0.83,0.842,0.2642,0,9062.73,216000.0,0,0,0.2343,1
34213.29,21451.99,1500.0,11261.29,0.0438,60749.73,0.4019,0.89,0.141,0.872,0,0.0639,0.954,0.925,0.3291,0,4005.57,18000.0,0,0,0.1956,1
46432.26,23133.29,3000.0,20298.97,0.0646,138186.45,1.0204,0.972,0.08,0.916,0,0.0364,0.936,0.781,0.4372,0,5198.12,45000.0,0,0,0.0028,0
96639.79,59732.38,4000.0,32907.41,0.0414,143719.01,0.326,0.839,0.185,0.838,0,0.3687,0.935,0.81,0.3405,0,8081.13,72000.0,1,23,0.0453,0
66075.84,42669.07,8000.0,15406.77,0.1211,77883.85,0.3609,0.841,0.168,0.889,0,0.2663,0.847,0.818,0.2332,0,8976.38,144000.0,0,0,0.424,0
41638.22,26107.57,2500.0,13030.65,0.06,70408.1,0.3977,0.885,0.14,0.896,0,-0.107,0.869,0.924,0.3129,0,3777.98,30000.0,0,0,0.3237,1
35158.9,22534.82,1500.0,11124.08,0.0427,60311.61,0.4124,0.901,0.109,0.919,0,-0.1592,0.88,0.941,0.3164,0,4942.53,18000.0,0,0,0.2175,0
66122.71,33912.41,3000.0,29210.3,0.0454,187782.7,0.8243,0.972,0.112,0.97,0,0.0513,0.949,0.787,0.4418,0,6165.53,45000.0,0,0,0.0015,0
42983.86,27694.95,1500.0,13788.91,0.0349,69090.18,0.3812,0.887,0.123,0.842,0,0.0906,0.945,0.954,0.3208,0,3860.2,18000.0,0,0,0.1274,0
114833.2,70195.39,8000.0,36637.81,0.0697,160541.5,0.2903,0.858,0.181,0.852,0,0.2861,0.837,0.886,0.3191,2,6738.32,144000.0,0,0,0.2193,0
69763.8,43818.65,12000.0,13945.15,0.172,78701.44,0.4744,0.868,0.169,0.854,0,0.4087,0.944,0.839,0.1999,1,8626.29,216000.0,1,9,0.4362,1
116120.46,69842.75,8000.0,38277.7,0.0689,164155.12,0.2524,0.865,0.163,0.887,0,0.3696,0.893,0.829,0.3296,1,6292.28,144000.0,0,0,0.0484,0
44531.45,28117.04,2500.0,13914.41,0.0561,75406.31,0.4614,0.898,0.112,0.869,0,-0.0485,0.92,0.825,0.3125,0,4701.73,30000.0,0,0,0.1641,0
73225.07,36571.06,0.0,36654.0,0.0,212453.35,0.6189,0.971,0.093,0.964,0,0.0619,0.93,0.807,0.5006,0,8040.47,0.0,0,0,0.0007,0
29896.03,22397.19,12000.0,-4501.16,0.4014,589.5,0.0167,0.905,0.118,0.754,24,-0.223,0.603,0.653,0.0,1,6825.57,288000.0,0,0,1.0,1
53418.92,26185.9,0.0,27233.02,0.0,160854.96,0.731,0.971,0.101,0.909,0,0.0499,0.951,0.895,0.5098,0,7794.49,0.0,1,5,0.0019,0
108404.59,66548.76,4000.0,37855.83,0.0369,174397.09,0.4445,0.867,0.153,0.904,0,0.3176,0.881,0.747,0.3492,0,11783.3,72000.0,1,5,0.0103,0
26602.97,20278.44,16000.0,-9675.48,0.6014,500.0,0.0188,0.917,0.106,0.551,24,-0.1253,0.607,0.552,0.0,1,5834.61,384000.0,1,7,1.0,1
87449.61,52596.02,8000.0,26853.59,0.0915,124747.14,0.37,0.857,0.159,0.879,0,0.3687,0.91,0.842,0.3071,1,9478.78,144000.0,0,0,0.1259,0
29086.94,22332.71,12000.0,-5245.77,0.4126,884.72,0.0172,0.921,0.084,0.616,24,-0.1589,0.552,0.733,0.0,3,4450.7,288000.0,0,0,1.0,1
88944.5,55449.84,12000.0,21494.66,0.1349,107288.91,0.4258,0.836,0.151,0.848,0,0.3188,0.828,0.746,0.2417,0,10046.72,216000.0,0,0,0.2485,0
77088.33,38739.77,3000.0,35348.56,0.0389,211582.01,0.6308,0.971,0.097,0.912,0,0.0601,0.982,0.757,0.4585,0,5453.64,45000.0,0,0,0.0012,0
74248.96,37922.33,0.0,36326.64,0.0,221641.31,0.7634,0.972,0.078,0.943,0,0.0633,0.951,0.758,0.4893,0,7896.56,0.0,0,0,0.0004,0
38155.19,29291.04,16000.0,-7135.85,0.4193,535.08,0.0131,0.914,0.117,0.672,24,-0.1316,0.712,0.575,0.0,2,4239.28,384000.0,1,8,1.0,1
75787.55,47566.6,8000.0,20220.95,0.1056,92349.35,0.3412,0.858,0.134,0.886,0,0.3245,0.908,0.77,0.2668,0,8269.46,144000.0,0,0,0.1386,0
64551.75,33320.04,6000.0,25231.71,0.0929,162382.9,0.737,0.978,0.074,0.978,0,0.043,0.996,0.899,0.3909,0,7060.51,90000.0,0,0,0.0017,0
25730.96,19748.96,12000.0,-6018.0,0.4664,510.36,0.0194,0.918,0.122,0.645,24,-0.167,0.604,0.548,0.0,2,5568.15,288000.0,1,27,1.0,1
74126.19,46637.14,12000.0,15489.05,0.1619,88569.43,0.4919,0.862,0.178,0.855,0,0.3682,0.856,0.794,0.209,0,11690.68,216000.0,1,8,0.3421,1
80933.14,52223.91,4000.0,24709.22,0.0494,125344.28,0.4976,0.857,0.193,0.931,0,0.1503,0.946,0.793,0.3053,0,9447.55,72000.0,1,17,0.076,0
29965.26,23244.17,12000.0,-5278.92,0.4005,719.62,0.0167,0.905,0.102,0.582,24,-0.2221,0.637,0.632,0.0,1,4034.98,288000.0,0,0,1.0,1
83201.96,40733.33,0.0,42468.63,0.0,234722.49,0.4974,0.977,0.085,0.965,0,0.0539,0.987,0.82,0.5104,0,5014.66,0.0,0,0,0.0003,0
37415.15,23305.83,3500.0,10609.32,0.0935,58882.13,0.4362,0.9,0.117,0.85,0,-0.1012,0.937,0.943,0.2836,0,3901.89,42000.0,0,0,0.2809,0
41335.36,25199.0,0.0,16136.36,0.0,83842.35,0.4485,0.904,0.13,0.869,0,-0.0858,0.919,0.847,0.3904,0,4975.03,0.0,0,0,0.1195,0
22827.76,17244.15,12000.0,-6416.39,0.5257,587.26,0.0219,0.914,0.099,0.586,24,-0.1784,0.712,0.547,0.0,1,6126.29,288000.0,1,22,1.0,1
32159.33,20317.74,0.0,11841.59,0.0,63794.31,0.5191,0.906,0.122,0.834,0,-0.0286,0.911,0.837,0.3682,0,3669.45,0.0,0,0,0.1475,0
40921.38,26483.83,0.0,14437.55,0.0,73917.88,0.4202,0.892,0.132,0.83,0,-0.0111,0.935,0.946,0.3528,0,4944.73,0.0,0,0,0.1279,0
64367.5,32065.07,0.0,32302.43,0.0,196993.38,0.7698,0.976,0.097,0.941,0,0.0536,0.926,0.787,0.5018,0,8989.74,0.0,0,0,0.0009,0
24034.73,15070.26,0.0,8964.47,0.0,51170.78,0.6616,0.895,0.146,0.903,0,0.0865,0.908,0.841,0.373,0,4960.41,0.0,0,0,0.1186,0
46256.4,29584.16,0.0,16672.24,0.0,83727.98,0.3712,0.885,0.17,0.931,0,-0.0094,0.919,0.9,0.3604,0,3299.77,0.0,0,0,0.1592,1
66593.13,40234.32,12000.0,14358.81,0.1802,84221.04,0.55,0.842,0.202,0.824,0,0.4159,0.883,0.766,0.2156,0,11507.96,216000.0,1,21,0.4699,0
39105.71,25135.22,2500.0,11470.49,0.0639,55861.47,0.2914,0.902,0.121,0.921,0,0.2277,0.893,0.928,0.2933,0,4154.78,30000.0,0,0,0.1622,0
33630.85,25512.2,20000.0,-11881.35,0.5947,529.79,0.0149,0.917,0.095,0.695,24,-0.2073,0.554,0.576,0.0,2,6916.9,480000.0,0,0,1.0,1
55156.9,35236.92,12000.0,7919.98,0.2176,49897.06,0.4149,0.846,0.186,0.88,0,0.3096,0.915,0.779,0.1436,0,7915.0,216000.0,0,0,0.7412,1
38492.75,24622.67,0.0,13870.08,0.0,75920.69,0.5018,0.883,0.154,0.846,0,0.0216,0.851,0.892,0.3603,0,4846.21,0.0,0,0,0.1998,0
82969.22,52099.93,12000.0,18869.28,0.1446,102653.96,0.4924,0.847,0.173,0.923,0,0.331,0.826,0.73,0.2274,0,7215.76,216000.0,1,19,0.2616,0
87435.0,57204.09,8000.0,22230.9,0.0915,101106.91,0.3289,0.823,0.2,0.914,0,0.3345,0.85,0.778,0.2543,0,11071.64,144000.0,1,21,0.3088,1
43319.7,22069.15,3000.0,18250.55,0.0693,121298.29,0.8751,0.976,0.089,0.957,0,0.0403,0.922,0.83,0.4213,0,7557.66,45000.0,0,0,0.0056,0
79219.01,40034.14,0.0,39184.87,0.0,234482.9,0.7006,0.972,0.093,0.953,0,0.0505,0.939,0.867,0.4946,0,6263.74,0.0,0,0,0.0003,0
37879.8,23829.72,0.0,14050.08,0.0,77079.55,0.5259,0.883,0.151,0.924,0,-0.0967,0.928,0.854,0.3709,0,3369.66,0.0,0,0,0.1422,0
70395.84,43415.65,4000.0,22980.19,0.0568,99613.57,0.3672,0.855,0.157,0.946,0,0.3241,0.831,0.751,0.3264,0,8992.11,72000.0,0,0,0.114,0
100185.08,62864.6,12000.0,25320.48,0.1198,117492.09,0.3503,0.837,0.213,0.919,0,0.4373,0.831,0.73,0.2527,0,9561.4,216000.0,0,0,0.2537,0
53347.95,26499.97,6000.0,20847.98,0.1125,142060.63,0.9514,0.972,0.1,0.958,0,0.0324,0.944,0.809,0.3908,0,6764.77,90000.0,0,0,0.0047,0
33022.39,25422.32,8000.0,-399.93,0.2423,3316.15,0.0602,0.939,0.077,0.753,15,-0.0984,0.526,0.615,0.0,2,4475.64,192000.0,0,0,0.9998,1
79737.19,39764.29,3000.0,36972.9,0.0376,215218.76,0.5985,0.973,0.092,0.92,0,0.0338,0.927,0.9,0.4637,0,5457.34,45000.0,1,7,0.001,0
45503.64,28769.65,0.0,16733.99,0.0,86336.51,0.3969,0.895,0.138,0.929,0,0.0593,0.934,0.931,0.3678,0,3203.14,0.0,0,0,0.0663,0
62458.37,38538.58,12000.0,11919.79,0.1921,68477.01,0.4133,0.847,0.174,0.861,0,0.3247,0.951,0.793,0.1908,0,9995.17,216000.0,0,0,0.5033,0
37311.33,23339.91,0.0,13971.42,0.0,72430.61,0.4433,0.903,0.113,0.817,0,0.0901,0.897,0.864,0.3745,0,4848.26,0.0,0,0,0.1055,0
111629.18,69574.37,8000.0,34054.81,0.0717,147057.46,0.2512,0.862,0.147,0.943,0,0.2908,0.945,0.767,0.3051,0,11476.6,144000.0,1,4,0.0264,0
33050.21,21065.88,3500.0,8484.33,0.1059,47746.62,0.3869,0.905,0.111,0.847,0,-0.0465,0.894,0.918,0.2567,0,3419.56,42000.0,0,0,0.3991,0
33573.05,20829.58,2500.0,10243.47,0.0745,57091.8,0.4624,0.89,0.137,0.907,0,0.0211,0.863,0.958,0.3051,0,3264.17,30000.0,0,0,0.2671,0
33347.48,21318.78,1500.0,10528.7,0.045,57945.13,0.4548,0.881,0.142,0.894,0,-0.2107,0.917,0.868,0.3157,1,4265.86,18000.0,0,0,0.6023,0
41452.85,26472.08,0.0,14980.77,0.0,79628.31,0.4371,0.896,0.135,0.924,0,0.0757,0.92,0.932,0.3614,0,3477.06,0.0,0,0,0.0707,0
64821.7,32568.3,6000.0,26253.4,0.0926,162364.36,0.667,0.977,0.098,0.976,0,0.0311,0.971,0.889,0.405,0,8990.92,90000.0,1,12,0.0033,0
29215.09,23040.38,20000.0,-13825.29,0.6846,605.93,0.0171,0.904,0.107,0.605,24,-0.2077,0.695,0.744,0.0,1,5093.41,480000.0,0,0,1.0,1
46626.26,35125.73,16000.0,-4499.47,0.3432,533.08,0.0107,0.917,0.117,0.664,24,-0.1697,0.532,0.619,0.0,1,5592.05,384000.0,1,9,1.0,1
63653.3,32047.24,3000.0,28606.06,0.0471,183560.69,0.8804,0.974,0.079,0.948,0,0.0472,0.978,0.789,0.4494,0,5038.47,45000.0,0,0,0.0008,0
41882.03,25560.59,3500.0,12821.44,0.0836,66220.24,0.2897,0.886,0.124,0.833,0,-0.0044,0.918,0.909,0.3061,0,3093.26,42000.0,0,0,0.3516,0
32453.76,20702.52,0.0,11751.25,0.0,68894.9,0.6154,0.903,0.103,0.833,0,-0.0829,0.932,0.897,0.3621,0,3130.54,0.0,0,0,0.0791,1
39283.36,20084.5,0.0,19198.87,0.0,140155.25,1.3414,0.976,0.085,0.907,0,0.0432,0.944,0.828,0.4887,0,6814.04,0.0,0,0,0.0006,0
42334.8,27126.69,0.0,15208.11,0.0,77507.43,0.4119,0.898,0.106,0.9,0,0.0077,0.923,0.91,0.3592,0,4836.95,0.0,0,0,0.0684,0
45440.09,28689.4,0.0,16750.7,0.0,85938.43,0.3882,0.898,0.148,0.821,0,0.0688,0.926,0.928,0.3686,0,3976.75,0.0,0,0,0.1165,0
117981.25,74432.16,4000.0,39549.09,0.0339,176039.42,0.3163,0.851,0.2,0.921,0,0.2708,0.89,0.828,0.3352,0,10107.39,72000.0,0,0,0.0238,0
77619.48,38612.97,0.0,39006.51,0.0,237327.89,0.7529,0.977,0.099,0.953,0,0.0384,0.975,0.908,0.5025,0,6507.38,0.0,0,0,0.0002,0
48700.71,30454.6,0.0,18246.11,0.0,93996.68,0.4283,0.9,0.136,0.909,0,-0.0921,0.925,0.834,0.3747,0,4244.38,0.0,0,0,0.0971,0
42593.06,27212.42,1500.0,13880.64,0.0352,71807.37,0.3379,0.891,0.131,0.854,0,-0.0698,0.892,0.862,0.3259,0,3821.72,18000.0,0,0,0.2956,0
29452.95,18456.5,0.0,10996.45,0.0,57767.74,0.5147,0.89,0.114,0.815,0,-0.0341,0.934,0.916,0.3734,1,3679.24,0.0,0,0,0.2741,0
73321.91,36492.12,3000.0,33829.79,0.0409,203230.03,0.6542,0.974,0.103,0.959,0,0.0369,0.981,0.864,0.4614,0,6391.51,45000.0,0,0,0.001,0
29386.35,22425.96,8000.0,-1039.61,0.2722,1901.5,0.017,0.91,0.117,0.563,16,-0.2172,0.73,0.733,0.0,2,5430.92,192000.0,1,26,0.9999,1
47242.01,35872.83,16000.0,-4630.82,0.3387,1048.56,0.0106,0.9,0.098,0.653,21,-0.251,0.77,0.526,0.0,1,5733.1,384000.0,1,27,1.0,1
29471.71,22248.64,16000.0,-8776.92,0.5429,819.32,0.017,0.91,0.102,0.577,24,-0.2207,0.617,0.649,0.0,2,5640.4,384000.0,1,34,1.0,1
34935.96,21728.61,2500.0,10707.35,0.0716,62133.12,0.5366,0.895,0.122,0.841,0,0.0382,0.884,0.824,0.3065,0,4130.14,30000.0,0,0,0.2423,0
66397.54,33774.99,6000.0,26622.55,0.0904,166591.74,0.6458,0.973,0.107,0.93,0,0.0329,0.988,0.866,0.401,0,7476.81,90000.0,1,13,0.0045,0
96016.76,49357.4,0.0,46659.36,0.0,264288.88,0.5519,0.97,0.089,0.954,0,0.0526,0.998,0.871,0.486,0,6101.89,0.0,0,0,0.0001,0
64055.95,31704.7,0.0,32351.25,0.0,199469.81,0.8099,0.973,0.107,0.94,0,0.0404,0.925,0.756,0.505,0,6584.67,0.0,1,6,0.001,0
88621.47,53876.52,8000.0,26744.95,0.0903,125140.36,0.3861,0.857,0.175,0.94,0,0.3081,0.878,0.786,0.3018,0,6135.1,144000.0,1,15,0.0828,1
37625.45,28376.01,8000.0,1249.44,0.2126,7669.4,0.1244,0.927,0.093,0.709,7,-0.1468,0.59,0.623,0.0332,1,5797.21,192000.0,1,32,0.9984,1
37913.59,23773.09,1500.0,12640.5,0.0396,64936.17,0.3361,0.893,0.126,0.834,0,0.0567,0.948,0.903,0.3334,0,3635.7,18000.0,0,0,0.2021,0
107498.59,66945.42,12000.0,28553.17,0.1116,136992.6,0.3687,0.841,0.188,0.897,0,0.2152,0.955,0.889,0.2656,0,8237.82,216000.0,0,0,0.0885,0
61569.5,31366.86,0.0,30202.64,0.0,185531.85,0.7871,0.977,0.091,0.917,0,0.0234,0.986,0.751,0.4905,0,6368.6,0.0,0,0,0.001,0
59768.63,29827.07,3000.0,26941.56,0.0502,170909.37,0.8106,0.976,0.092,0.908,0,0.0488,0.966,0.812,0.4508,0,6455.36,45000.0,0,0,0.0019,0
118008.23,74325.85,16000.0,27682.38,0.1356,122381.53,0.2592,0.859,0.165,0.932,0,0.3228,0.877,0.837,0.2346,0,9305.64,288000.0,1,9,0.1178,0
54097.05,27321.13,0.0,26775.91,0.0,167595.6,0.8921,0.973,0.092,0.963,0,0.0692,0.997,0.854,0.495,0,6229.53,0.0,0,0,0.0006,0
38688.57,24117.68,2500.0,12070.89,0.0646,67424.77,0.465,0.882,0.148,0.856,0,0.0471,0.896,0.934,0.312,0,4058.98,30000.0,0,0,0.2554,1
32896.99,21153.05,0.0,11743.94,0.0,65287.54,0.5694,0.926,0.107,0.931,0,-0.061,0.904,0.917,0.357,0,3480.66,0.0,0,0,0.0587,0
54429.93,27393.71,3000.0,24036.21,0.0551,152227.87,0.7895,0.973,0.107,0.926,0,0.0524,0.936,0.819,0.4416,0,7946.41,45000.0,0,0,0.0043,0
45971.16,28867.26,0.0,17103.9,0.0,85883.04,0.3301,0.88,0.123,0.886,0,-0.1797,0.916,0.955,0.3721,0,3642.18,0.0,0,0,0.1518,0
72526.18,36913.26,0.0,35612.92,0.0,218665.45,0.7449,0.975,0.087,0.935,0,0.0298,0.981,0.918,0.491,0,7130.98,0.0,1,3,0.0003,0
44147.94,27736.88,0.0,16411.06,0.0,82476.46,0.3466,0.901,0.141,0.905,0,0.0098,0.954,0.939,0.3717,0,4482.55,0.0,0,0,0.0908,0
29645.29,18843.77,1500.0,9301.52,0.0506,53906.71,0.547,0.887,0.141,0.918,0,-0.0676,0.947,0.829,0.3138,0,3585.4,18000.0,0,0,0.2439,0
83515.43,52936.07,8000.0,22579.36,0.0958,116556.07,0.4751,0.861,0.163,0.936,0,0.1752,0.956,0.872,0.2704,1,10116.95,144000.0,0,0,0.1445,1
68119.3,34188.55,0.0,33930.75,0.0,195125.31,0.6028,0.974,0.072,0.955,0,0.0357,0.964,0.893,0.4981,0,5573.4,0.0,0,0,0.0006,0
59110.95,28964.57,3000.0,27146.37,0.0508,173502.04,0.8001,0.97,0.11,0.906,0,0.0518,0.946,0.811,0.4592,0,7658.45,45000.0,1,3,0.0029,0
73522.48,46296.1,12000.0,15226.38,0.1632,87272.11,0.5216,0.837,0.185,0.832,0,0.3488,0.876,0.762,0.2071,0,8468.99,216000.0,1,4,0.431,0
66221.42,41361.08,8000.0,16860.34,0.1208,87122.65,0.4385,0.86,0.187,0.948,0,0.2307,0.92,0.814,0.2546,1,7033.75,144000.0,1,16,0.4374,0
97198.41,61628.92,8000.0,27569.49,0.0823,120578.49,0.3089,0.867,0.163,0.943,0,0.252,0.825,0.878,0.2836,0,6080.1,144000.0,0,0,0.0875,0
33860.76,25934.32,8000.0,-73.56,0.2363,4633.81,0.108,0.931,0.1,0.593,13,-0.1598,0.557,0.583,0.0,2,6567.5,192000.0,1,29,0.9999,1
44675.01,28075.26,1500.0,15099.74,0.0336,77475.22,0.3582,0.883,0.146,0.83,0,0.0207,0.908,0.869,0.338,1,4134.03,18000.0,0,0,0.4486,0
42734.85,27763.41,0.0,14971.44,0.0,75333.89,0.3623,0.896,0.122,0.882,0,-0.0675,0.976,0.933,0.3503,0,3644.47,0.0,0,0,0.1007,0
33313.5,21458.86,2500.0,9354.64,0.075,53685.06,0.4256,0.891,0.127,0.861,0,0.0907,0.859,0.907,0.2808,0,3072.75,30000.0,0,0,0.3126,0
35181.6,26621.17,8000.0,560.43,0.2274,5813.56,0.1138,0.91,0.11,0.579,10,-0.1367,0.651,0.65,0.0159,4,4822.86,192000.0,0,0,1.0,1
43165.65,27907.73,3500.0,11757.93,0.0811,57969.04,0.2958,0.894,0.115,0.856,0,0.0553,0.974,0.828,0.2724,0,3634.66,42000.0,0,0,0.2716,0
29774.47,23046.46,8000.0,-1271.99,0.2687,1409.54,0.0168,0.909,0.109,0.614,17,-0.1954,0.672,0.531,0.0,3,5992.63,192000.0,0,0,1.0,1
49535.37,31456.28,0.0,18079.09,0.0,93729.31,0.3788,0.885,0.118,0.84,0,0.201,0.98,0.927,0.365,0,4226.33,0.0,0,0,0.0389,0
38689.68,24445.58,1500.0,12744.1,0.0388,66008.98,0.3563,0.886,0.105,0.891,0,-0.0977,0.945,0.906,0.3294,0,3673.39,18000.0,0,0,0.1781,0
31842.37,19241.48,1500.0,11100.88,0.0471,58973.48,0.5381,0.895,0.104,0.88,0,0.0707,0.865,0.915,0.3486,0,3723.88,18000.0,0,0,0.1208,0
42158.02,26995.3,1500.0,13662.72,0.0356,73602.55,0.4525,0.905,0.122,0.819,0,-0.059,0.953,0.927,0.3241,0,4637.18,18000.0,0,0,0.1424,0
36179.32,22752.43,2500.0,10926.88,0.0691,63197.79,0.5091,0.893,0.151,0.938,0,0.0011,0.964,0.921,0.302,1,4640.2,30000.0,0,0,0.3259,0
90100.61,56089.25,8000.0,26011.36,0.0888,124752.56,0.4339,0.858,0.174,0.921,0,0.2156,0.873,0.767,0.2887,0,9385.51,144000.0,1,9,0.1067,0
106381.27,64568.55,16000.0,25812.72,0.1504,120260.33,0.3105,0.862,0.159,0.912,0,0.5,0.947,0.779,0.2426,1,8116.37,288000.0,0,0,0.1511,0
27066.61,20907.66,12000.0,-5841.05,0.4434,709.08,0.0185,0.919,0.113,0.641,24,-0.1661,0.67,0.669,0.0,2,5643.49,288000.0,0,0,1.0,1
61363.94,30785.16,0.0,30578.78,0.0,187806.02,0.776,0.972,0.088,0.936,0,0.0509,0.934,0.851,0.4983,0,5238.38,0.0,0,0,0.0009,0
39047.38,25203.06,1500.0,12344.31,0.0384,65592.97,0.4089,0.885,0.115,0.821,0,0.0297,0.854,0.902,0.3161,0,4085.48,18000.0,0,0,0.244,0
44127.18,28167.71,0.0,15959.46,0.0,82265.75,0.4147,0.893,0.146,0.904,0,-0.0747,0.952,0.879,0.3617,0,3376.51,0.0,0,0,0.1243,0
42095.28,20433.74,3000.0,18661.54,0.0713,123803.15,0.9579,0.976,0.091,0.911,0,0.0511,0.987,0.877,0.4433,0,8533.41,45000.0,0,0,0.0033,0
71084.92,35693.14,6000.0,29391.78,0.0844,183795.24,0.7177,0.974,0.088,0.959,0,0.0399,0.958,0.842,0.4135,0,6696.01,90000.0,1,5,0.0018,0
68365.33,34499.27,3000.0,30866.06,0.0439,181093.71,0.6282,0.974,0.093,0.946,0,0.0406,0.969,0.756,0.4515,0,5967.94,45000.0,1,3,0.0022,0
59042.69,29262.29,6000.0,23780.4,0.1016,152109.57,0.7212,0.973,0.106,0.974,0,0.042,0.965,0.893,0.4028,0,8851.38,90000.0,1,13,0.0046,0
58352.27,29187.58,3000.0,26164.68,0.0514,159346.35,0.6836,0.972,0.097,0.923,0,0.0471,0.964,0.836,0.4484,0,7790.63,45000.0,1,7,0.0035,0
40582.53,26085.45,3500.0,10997.08,0.0862,54463.12,0.3146,0.911,0.112,0.889,0,0.1096,0.973,0.936,0.271,0,4995.66,42000.0,0,0,0.163,0
44867.23,28058.08,0.0,16809.15,0.0,84016.2,0.3802,0.915,0.106,0.819,0,0.0137,0.932,0.885,0.3746,0,4708.85,0.0,0,0,0.0764,1
80079.84,47159.34,12000.0,20920.51,0.1499,93638.89,0.3372,0.86,0.15,0.828,0,0.317,0.896,0.765,0.2612,0,11869.65,216000.0,1,11,0.2671,0
67530.52,33380.45,0.0,34150.07,0.0,208641.68,0.7787,0.975,0.087,0.961,0,0.0452,0.922,0.837,0.5057,0,7903.72,0.0,0,0,0.0005,0
61289.72,30344.49,0.0,30945.23,0.0,199020.82,0.8771,0.973,0.105,0.923,0,0.0442,0.941,0.812,0.5049,0,6354.23,0.0,0,0,0.0008,0
36962.51,24052.32,2500.0,10410.19,0.0676,60112.04,0.5087,0.886,0.145,0.835,0,-0.0202,0.931,0.949,0.2816,1,3888.66,30000.0,0,0,0.4665,0
26400.97,16859.88,0.0,9541.09,0.0,53287.14,0.5756,0.869,0.15,0.869,0,0.1944,0.968,0.937,0.3614,0,4733.19,0.0,0,0,0.098,0
19992.09,15533.66,8000.0,-3541.57,0.4002,876.83,0.025,0.919,0.12,0.654,24,-0.195,0.652,0.662,0.0,1,4975.65,192000.0,0,0,1.0,1
61241.57,29782.38,3000.0,28459.2,0.049,176828.33,0.7998,0.973,0.087,0.934,0,0.0547,0.923,0.773,0.4647,0,8698.0,45000.0,0,0,0.0019,0
36976.32,23506.6,1500.0,11969.73,0.0406,64046.28,0.4229,0.897,0.121,0.808,0,-0.1455,0.95,0.924,0.3237,0,4197.87,18000.0,0,0,0.2521,1
75213.03,37705.38,0.0,37507.65,0.0,224590.45,0.7126,0.97,0.077,0.942,0,0.0543,0.968,0.886,0.4987,0,7935.83,0.0,0,0,0.0003,0
39151.27,24811.3,3500.0,10839.97,0.0894,57325.07,0.3842,0.899,0.106,0.841,0,-0.014,0.866,0.952,0.2769,0,4254.55,42000.0,0,0,0.298,0
68151.86,34027.64,3000.0,31124.22,0.044,181235.4,0.5759,0.972,0.095,0.968,0,0.0428,0.992,0.887,0.4567,0,6065.48,45000.0,1,11,0.0016,0
68383.47,43425.23,4000.0,20958.24,0.0585,96560.67,0.4128,0.844,0.182,0.851,0,0.3667,0.854,0.832,0.3065,0,7992.37,72000.0,0,0,0.1722,0
45592.82,22227.59,3000.0,20365.23,0.0658,133788.84,0.8962,0.968,0.084,0.928,0,0.0513,0.989,0.802,0.4467,0,8325.39,45000.0,1,1,0.0032,0
37989.1,24576.35,1500.0,11912.75,0.0395,68665.21,0.5312,0.89,0.103,0.93,0,0.0367,0.896,0.894,0.3136,0,3195.87,18000.0,0,0,0.0862,0
31701.38,19961.9,0.0,11739.48,0.0,61628.17,0.4758,0.889,0.134,0.853,0,0.1271,0.922,0.939,0.3703,0,4362.68,0.0,0,0,0.1096,0
37363.58,24011.96,1500.0,11851.62,0.0401,62930.45,0.3883,0.899,0.112,0.915,0,0.0571,0.914,0.892,0.3172,0,3526.61,18000.0,0,0,0.1357,0
69989.47,35001.63,3000.0,31987.84,0.0429,189293.39,0.6166,0.97,0.093,0.954,0,0.0663,0.966,0.902,0.457,0,8599.74,45000.0,0,0,0.0013,0
113340.31,70533.48,12000.0,30806.82,0.1059,141786.01,0.3565,0.881,0.162,0.902,0,0.1951,0.934,0.827,0.2718,0,8836.99,216000.0,1,6,0.0492,0
93466.89,59027.67,8000.0,26439.22,0.0856,109710.43,0.2659,0.818,0.2,0.832,0,0.5,0.875,0.812,0.2829,0,8583.29,144000.0,0,0,0.2053,0
56826.5,35383.72,12000.0,9442.78,0.2112,58239.45,0.4559,0.853,0.195,0.845,0,0.276,0.945,0.789,0.1662,0,7717.84,216000.0,0,0,0.6944,1
