monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,income_stability,expense_volatility,transaction_regularity,savings_rate,failed_payment_count,recurring_obligation_amount,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
30782.0,19745.18,0.0,11036.82,0.0,17311.88,0.781,0.115,0.841,0.3585,0,5371.53,0.0,0,0,0.1254,0
53171.08,25325.29,0.0,27845.78,0.0,46178.27,0.942,0.101,0.927,0.5237,0,9162.52,0.0,0,0,0.0013,0
32365.12,22297.12,1500.0,8568.0,0.0463,12819.43,0.726,0.229,0.854,0.3111,0,3092.18,18000.0,0,0,0.4808,1
64505.04,38337.29,0.0,26167.75,0.0,37333.48,0.945,0.13,0.933,0.4057,0,7914.43,0.0,0,0,0.0034,0
104190.69,65920.29,3000.0,35270.4,0.0288,30924.18,0.731,0.266,0.943,0.3673,0,10819.83,54000.0,0,0,0.0141,0
57882.51,31948.51,3000.0,22934.0,0.0518,12544.5,0.864,0.245,0.781,0.448,0,4279.88,36000.0,0,0,0.2144,0
49505.56,27456.31,4500.0,17549.26,0.0909,13337.1,0.862,0.213,0.879,0.4454,0,5254.86,54000.0,0,0,0.2361,0
68634.53,31835.59,0.0,36798.94,0.0,12109.55,0.939,0.136,0.932,0.5362,0,6238.68,0.0,0,0,0.0085,0
53994.78,23991.06,0.0,30003.72,0.0,33466.06,0.929,0.089,0.959,0.5557,0,7509.49,0.0,0,0,0.0022,0
41021.69,26227.48,3000.0,11794.22,0.0731,19013.5,0.749,0.232,0.845,0.3606,0,5625.18,36000.0,0,0,0.3605,1
121121.26,71057.47,6000.0,44063.79,0.0495,29636.62,0.662,0.163,0.924,0.4133,0,7524.59,108000.0,1,3,0.006,0
52051.02,36718.38,1500.0,13832.64,0.0288,18185.59,0.802,0.209,0.835,0.2946,0,5693.32,18000.0,0,0,0.197,0
56693.14,28393.61,5000.0,23299.53,0.0882,30853.4,0.944,0.077,0.959,0.4992,0,8665.16,75000.0,0,0,0.0103,0
31483.98,17404.3,3000.0,11079.68,0.0953,9432.62,0.839,0.219,0.794,0.4472,0,4977.34,36000.0,0,0,0.5723,1
76498.11,32353.31,2500.0,41644.8,0.0327,44235.91,0.958,0.116,0.896,0.5771,0,6965.89,37500.0,0,0,0.0007,0
42172.76,27964.52,0.0,14208.24,0.0,16608.85,0.884,0.129,0.885,0.3369,1,5181.28,0.0,0,0,0.1756,0
20233.02,14987.89,10000.0,-4754.87,0.4942,3943.63,0.501,0.42,0.567,0.2592,3,5436.69,240000.0,0,0,1.0,1
40096.28,34122.88,6000.0,-26.6,0.1496,1584.81,0.6,0.338,0.693,0.149,2,5903.93,144000.0,1,13,0.9987,1
73912.84,51470.06,6000.0,16442.78,0.0812,35941.28,0.778,0.174,0.947,0.3036,0,12780.4,108000.0,0,0,0.0413,0
102459.98,57211.8,6000.0,39248.18,0.0586,33935.84,0.672,0.221,0.837,0.4416,0,7463.4,108000.0,0,0,0.0161,0
38479.28,24216.88,1500.0,12762.41,0.039,15308.9,0.826,0.238,0.78,0.3707,0,5927.37,18000.0,0,0,0.3525,1
67668.23,40545.27,2500.0,24622.97,0.0369,28027.1,0.903,0.058,0.928,0.4008,0,8030.89,37500.0,0,0,0.008,0
51008.32,44851.46,6000.0,156.85,0.1176,3511.3,0.546,0.277,0.535,0.1207,2,5284.72,144000.0,0,0,0.9989,1
33434.22,24065.09,10000.0,-630.87,0.2991,1190.38,0.606,0.487,0.598,0.2802,1,5552.65,240000.0,0,0,0.9998,1
32906.16,21156.84,1500.0,10249.32,0.0456,12695.29,0.784,0.103,0.918,0.3571,0,5335.73,18000.0,0,0,0.1733,0
19032.92,11772.01,0.0,7260.91,0.0,9875.76,0.772,0.233,0.867,0.3815,0,4773.47,0.0,0,0,0.4052,0
23987.8,20954.94,10000.0,-6967.14,0.4169,3684.3,0.591,0.382,0.713,0.1264,4,7718.61,240000.0,0,0,1.0,1
15000.0,12314.13,10000.0,-7314.13,0.6667,6105.38,0.687,0.31,0.569,0.1791,4,4306.96,240000.0,1,26,1.0,1
48520.66,27682.32,0.0,20838.34,0.0,35333.65,0.932,0.058,0.935,0.4295,0,9706.11,0.0,0,0,0.0041,0
61434.23,31469.14,2500.0,27465.09,0.0407,37567.27,0.933,0.134,0.899,0.4878,0,8611.17,37500.0,1,10,0.0055,0
43883.38,21662.4,5000.0,17220.98,0.1139,46348.63,0.974,0.14,0.894,0.5064,0,9741.82,75000.0,0,0,0.0141,0
66869.6,40034.61,0.0,26834.99,0.0,44595.38,0.957,0.129,0.929,0.4013,0,7730.77,0.0,0,0,0.0018,0
49875.47,36621.43,0.0,13254.04,0.0,9294.64,0.771,0.123,0.867,0.2657,1,4922.86,0.0,0,0,0.3758,0
49158.73,26835.79,2500.0,19822.94,0.0509,31112.69,0.953,0.14,0.958,0.4541,0,9635.92,37500.0,1,7,0.0142,0
49673.29,27595.75,0.0,22077.54,0.0,11170.57,0.713,0.21,0.835,0.4445,0,3316.85,0.0,0,0,0.1626,0
56134.08,35390.51,6000.0,14743.57,0.1069,17955.15,0.722,0.246,0.841,0.3695,0,8063.87,108000.0,0,0,0.441,1
63025.2,32977.88,10000.0,20047.32,0.1587,29606.37,0.805,0.199,0.899,0.4768,0,10563.43,180000.0,0,0,0.126,0
61298.76,29689.22,0.0,31609.54,0.0,22002.57,0.904,0.086,0.956,0.5157,0,8575.86,0.0,0,0,0.0048,0
71101.77,29988.74,0.0,41113.03,0.0,30860.22,0.949,0.145,0.979,0.5782,0,7340.41,0.0,0,0,0.0012,0
75540.17,41491.29,0.0,34048.88,0.0,33236.32,0.937,0.114,0.926,0.4507,0,5081.53,0.0,0,0,0.0021,0
53596.68,27041.06,0.0,26555.62,0.0,38168.98,0.908,0.146,0.965,0.4955,0,8598.94,0.0,0,0,0.0032,0
21626.74,17595.04,14000.0,-9968.3,0.6473,1823.15,0.539,0.427,0.515,0.1864,4,4324.3,336000.0,1,20,1.0,1
49001.44,24561.19,2500.0,21940.25,0.051,33490.12,0.941,0.107,0.882,0.4988,0,8561.97,37500.0,0,0,0.0121,0
89272.38,37233.68,2500.0,49538.7,0.028,36812.34,0.922,0.101,0.957,0.5829,0,5594.52,37500.0,0,0,0.0004,0
33787.15,28398.43,14000.0,-8611.27,0.4144,2739.28,0.556,0.322,0.727,0.1595,1,4252.06,336000.0,1,9,0.9998,1
107012.16,70303.51,3000.0,33708.65,0.028,27664.47,0.726,0.266,0.863,0.343,2,12621.66,54000.0,0,0,0.2215,0
38340.81,30951.38,6000.0,1389.43,0.1565,3611.1,0.57,0.336,0.582,0.1927,1,6435.47,144000.0,1,15,0.9976,1
41986.52,30909.1,0.0,11077.41,0.0,14791.23,0.729,0.181,0.854,0.2638,0,4796.9,0.0,0,0,0.2264,0
54966.66,34988.55,1500.0,18478.11,0.0273,10906.06,0.79,0.15,0.802,0.3635,0,3069.27,18000.0,0,0,0.1831,0
74563.78,37968.37,15000.0,21595.41,0.2012,32927.97,0.703,0.169,0.855,0.4908,0,8645.25,270000.0,0,0,0.1752,1
56855.09,30984.55,2500.0,23370.54,0.044,22274.91,0.91,0.066,0.944,0.455,0,6747.37,37500.0,0,0,0.0139,0
33859.73,24149.61,3000.0,6710.12,0.0886,17610.33,0.866,0.143,0.781,0.2868,1,5151.98,36000.0,0,0,0.6484,0
77934.77,47810.49,6000.0,24124.28,0.077,26300.84,0.654,0.185,0.843,0.3865,0,11683.83,108000.0,0,0,0.1006,0
37376.74,23488.5,3000.0,10888.24,0.0803,15774.81,0.882,0.104,0.826,0.3716,0,3955.69,36000.0,0,0,0.2054,1
63226.92,43721.29,6000.0,13505.62,0.0949,19041.95,0.692,0.256,0.843,0.3085,0,13913.24,108000.0,0,0,0.4581,0
43529.47,25012.8,1500.0,17016.67,0.0345,6033.04,0.825,0.227,0.789,0.4254,0,3704.72,18000.0,0,0,0.3824,1
60661.85,38996.64,3000.0,18665.22,0.0495,23598.75,0.685,0.204,0.898,0.3571,0,7652.95,54000.0,0,0,0.1177,0
39631.58,16277.9,0.0,23353.69,0.0,26001.77,0.963,0.122,0.966,0.5893,0,9832.1,0.0,0,0,0.0075,0
30091.26,23193.91,10000.0,-3102.65,0.3323,511.63,0.668,0.437,0.748,0.2292,2,5853.03,240000.0,0,0,0.9999,1
50190.77,39216.48,10000.0,974.29,0.1992,3701.36,0.689,0.292,0.573,0.2187,1,7168.86,240000.0,0,0,0.9971,1
39069.86,24663.04,0.0,14406.82,0.0,4402.76,0.891,0.243,0.797,0.3687,0,4735.73,0.0,0,0,0.3525,0
37487.55,23761.38,0.0,13726.16,0.0,5111.91,0.862,0.172,0.861,0.3662,0,4600.52,0.0,0,0,0.216,0
50052.68,35226.21,1500.0,13326.47,0.03,12566.82,0.839,0.241,0.856,0.2962,0,5039.13,18000.0,0,0,0.2782,1
38388.31,24070.55,0.0,14317.76,0.0,16336.47,0.776,0.235,0.754,0.373,0,5793.47,0.0,0,0,0.2819,1
89538.69,44105.63,0.0,45433.05,0.0,13214.99,0.901,0.111,0.972,0.5074,0,6054.76,0.0,0,0,0.0028,0
99423.01,50804.32,15000.0,33618.69,0.1509,22212.58,0.762,0.249,0.855,0.489,0,7499.1,270000.0,0,0,0.1158,0
68492.28,34481.15,2500.0,31511.13,0.0365,36005.1,0.91,0.134,0.959,0.4966,0,7330.96,37500.0,1,10,0.0033,0
82861.45,42680.95,0.0,40180.49,0.0,14893.15,0.925,0.091,0.937,0.4849,0,6317.87,0.0,0,0,0.0039,0
59221.01,34169.5,2500.0,22551.51,0.0422,23917.61,0.926,0.144,0.888,0.423,0,6228.53,37500.0,0,0,0.0269,0
70881.87,39648.1,5000.0,26233.77,0.0705,8636.68,0.932,0.093,0.895,0.4406,0,8206.07,75000.0,0,0,0.0512,0
50016.42,30405.21,3000.0,16611.21,0.06,26451.82,0.738,0.27,0.869,0.3921,0,12514.46,54000.0,0,0,0.1787,0
35000.0,23460.05,10000.0,1539.95,0.2857,15132.13,0.657,0.194,0.931,0.3297,0,10907.28,180000.0,1,16,0.9131,1
108435.07,72034.28,10000.0,26400.79,0.0922,33813.76,0.73,0.221,0.908,0.3357,1,8449.97,180000.0,0,0,0.1152,0
19499.74,16238.2,18000.0,-14738.45,0.9231,3458.55,0.665,0.436,0.552,0.1673,3,6103.16,432000.0,1,15,1.0,1
24032.25,16655.45,4500.0,2876.8,0.1872,11271.03,0.838,0.233,0.827,0.307,0,5529.13,54000.0,0,0,0.8507,1
143571.43,91900.27,3000.0,48671.16,0.0209,26158.12,0.812,0.293,0.87,0.3599,0,12633.23,54000.0,1,14,0.0072,0
25015.26,21736.04,14000.0,-10720.78,0.5597,2878.08,0.67,0.285,0.508,0.1311,4,4590.91,336000.0,1,30,1.0,1
94490.25,64047.13,6000.0,24443.12,0.0635,18310.5,0.733,0.216,0.812,0.3222,1,13822.65,108000.0,1,15,0.3623,1
100168.25,63100.65,15000.0,22067.6,0.1497,16385.46,0.816,0.291,0.93,0.3701,1,6573.51,270000.0,1,15,0.5657,0
64380.25,29978.04,0.0,34402.21,0.0,26039.16,0.955,0.141,0.963,0.5344,0,6938.92,0.0,0,0,0.0032,0
46545.39,21902.45,2500.0,22142.93,0.0537,32046.18,0.943,0.054,0.975,0.5294,0,5080.92,37500.0,0,0,0.006,0
84131.81,35534.58,0.0,48597.23,0.0,15532.43,0.933,0.066,0.931,0.5776,0,5232.59,0.0,0,0,0.0015,0
36696.73,26899.73,3000.0,6796.99,0.0818,8534.65,0.863,0.231,0.915,0.267,0,4825.22,36000.0,0,0,0.5022,0
70362.06,42146.17,0.0,28215.89,0.0,20492.09,0.958,0.1,0.923,0.401,0,7523.12,0.0,0,0,0.0079,0
93214.08,52974.52,6000.0,34239.56,0.0644,23192.15,0.795,0.196,0.808,0.4317,0,12493.19,108000.0,0,0,0.0382,0
80653.18,46732.56,0.0,33920.62,0.0,38518.83,0.913,0.082,0.923,0.4206,0,5065.61,0.0,0,0,0.0013,0
114898.55,76104.45,10000.0,28794.1,0.087,32053.97,0.786,0.216,0.948,0.3376,0,7824.92,180000.0,0,0,0.0242,0
79273.58,45618.55,10000.0,23655.03,0.1261,28402.98,0.716,0.282,0.816,0.4245,0,7876.38,180000.0,0,0,0.2225,0
49602.72,29517.61,0.0,20085.11,0.0,7511.4,0.815,0.184,0.881,0.4049,0,5012.06,0.0,0,0,0.1279,0
66015.44,39479.86,5000.0,21535.59,0.0757,38531.1,0.904,0.082,0.937,0.402,0,7751.68,75000.0,0,0,0.008,0
52183.87,32105.08,1500.0,18578.79,0.0287,14756.83,0.71,0.115,0.869,0.3848,0,5014.0,18000.0,0,0,0.1111,0
78384.71,46815.83,10000.0,21568.88,0.1276,27276.97,0.805,0.268,0.834,0.4027,0,11310.11,180000.0,1,9,0.1927,0
30115.3,17565.43,0.0,12549.87,0.0,16266.01,0.763,0.189,0.811,0.4167,0,3290.73,0.0,0,0,0.212,0
32319.53,21399.77,0.0,10919.75,0.0,13129.8,0.742,0.126,0.761,0.3379,0,4390.21,0.0,0,0,0.2641,1
111166.21,62381.11,6000.0,42785.09,0.054,18904.58,0.71,0.162,0.941,0.4388,0,13090.5,108000.0,1,13,0.0119,0
29998.66,18985.45,1500.0,9513.21,0.05,13656.94,0.856,0.203,0.864,0.3671,0,4038.39,18000.0,0,0,0.3037,1
34855.58,22485.83,3000.0,9369.76,0.0861,11100.5,0.81,0.107,0.916,0.3549,0,3394.78,36000.0,0,0,0.2658,0
15000.0,11883.16,14000.0,-10883.16,0.9333,1774.66,0.632,0.265,0.739,0.2078,1,6982.27,336000.0,1,11,1.0,1
36214.62,24659.09,1500.0,10055.53,0.0414,16116.64,0.845,0.172,0.799,0.3191,0,5577.23,18000.0,0,0,0.2724,1
54845.31,29533.6,2500.0,22811.71,0.0456,23834.63,0.919,0.076,0.911,0.4615,0,5859.08,37500.0,0,0,0.0162,0
85127.13,48757.97,6000.0,30369.16,0.0705,37217.06,0.728,0.294,0.915,0.4272,0,9457.7,108000.0,0,0,0.0288,0
82511.59,45671.91,2500.0,34339.67,0.0303,28597.13,0.968,0.125,0.958,0.4465,0,6332.33,37500.0,0,0,0.0032,0
33720.59,24579.8,10000.0,-859.21,0.2966,2117.46,0.531,0.282,0.503,0.2711,2,5436.09,240000.0,0,0,0.9999,1
28834.09,20702.06,1500.0,6632.03,0.052,7032.06,0.842,0.195,0.911,0.282,0,5967.12,18000.0,0,0,0.4243,1
128704.51,81053.62,3000.0,44650.89,0.0233,32663.41,0.694,0.294,0.88,0.3702,0,12858.35,54000.0,0,0,0.0092,0
45196.79,26351.07,4500.0,14345.72,0.0996,15660.69,0.745,0.169,0.77,0.417,0,4126.35,54000.0,0,0,0.4199,1
66895.72,39951.44,2500.0,24444.28,0.0374,43610.37,0.904,0.055,0.968,0.4028,0,6729.45,37500.0,0,0,0.0021,0
60832.28,34443.32,2500.0,23888.96,0.0411,31127.71,0.977,0.107,0.889,0.4338,0,8432.9,37500.0,0,0,0.0094,0
36768.99,17464.89,0.0,19304.1,0.0,43160.99,0.975,0.125,0.88,0.525,0,8698.97,0.0,0,0,0.0047,0
47354.91,26310.26,0.0,21044.65,0.0,52057.86,0.912,0.148,0.904,0.4444,0,5715.78,0.0,0,0,0.0027,0
58691.56,25321.45,2500.0,30870.11,0.0426,16434.55,0.953,0.056,0.967,0.5686,0,6126.81,37500.0,0,0,0.0077,0
45674.68,25630.22,2500.0,17544.46,0.0547,29982.31,0.911,0.087,0.961,0.4389,0,5543.24,37500.0,0,0,0.0157,0
47779.22,30447.47,1500.0,15831.75,0.0314,12248.72,0.881,0.186,0.846,0.3627,0,4823.17,18000.0,0,0,0.1692,0
66968.34,33984.37,0.0,32983.98,0.0,35068.03,0.915,0.081,0.957,0.4925,0,9411.35,0.0,0,0,0.0015,0
65770.79,38005.35,5000.0,22765.44,0.076,51927.9,0.909,0.063,0.893,0.4222,0,6863.38,75000.0,0,0,0.003,0
81478.12,41524.77,2500.0,37453.35,0.0307,36140.36,0.907,0.091,0.935,0.4904,0,9503.91,37500.0,1,10,0.0015,0
50881.17,22719.39,0.0,28161.77,0.0,45382.66,0.906,0.083,0.926,0.5535,0,6567.05,0.0,1,3,0.0013,0
54359.51,30379.71,0.0,23979.8,0.0,12900.68,0.791,0.15,0.871,0.4411,0,3481.08,0.0,0,0,0.0592,0
42286.99,36196.95,18000.0,-11909.96,0.4257,1617.42,0.6,0.404,0.584,0.144,2,5853.53,432000.0,0,0,1.0,1
32214.11,25708.16,10000.0,-3494.06,0.3104,4776.09,0.699,0.278,0.648,0.202,2,7737.32,240000.0,1,25,0.9996,1
30186.45,21922.69,3000.0,5263.77,0.0994,10634.13,0.852,0.198,0.836,0.2738,0,3989.08,36000.0,0,0,0.5957,0
31964.5,22069.02,1500.0,8395.48,0.0469,13997.61,0.792,0.12,0.804,0.3096,0,5101.16,18000.0,0,0,0.307,1
42151.32,24753.84,3000.0,14397.48,0.0712,14616.92,0.834,0.212,0.782,0.4127,0,3709.45,36000.0,0,0,0.3548,1
71990.37,42120.87,0.0,29869.5,0.0,38220.62,0.901,0.12,0.908,0.4149,0,7734.01,0.0,0,0,0.0027,0
78456.13,44469.04,0.0,33987.09,0.0,15546.0,0.974,0.103,0.972,0.4332,0,8022.81,0.0,0,0,0.005,0
81779.98,55822.78,6000.0,19957.2,0.0734,44897.61,0.694,0.241,0.894,0.3174,0,10379.49,108000.0,1,18,0.0383,0
41321.18,25237.83,3000.0,13083.35,0.0726,12906.09,0.843,0.144,0.844,0.3892,0,4443.4,36000.0,0,0,0.2453,0
91652.88,60553.65,6000.0,25099.22,0.0655,27021.25,0.726,0.275,0.874,0.3393,0,10566.09,108000.0,0,0,0.0956,0
54580.36,37731.5,10000.0,6848.86,0.1832,18326.73,0.807,0.244,0.926,0.3087,0,11388.96,180000.0,1,7,0.6208,0
38969.31,28235.13,10000.0,734.18,0.2566,500.0,0.622,0.499,0.744,0.2755,4,5393.55,240000.0,1,19,1.0,1
32309.48,28858.91,18000.0,-14549.43,0.5571,742.39,0.637,0.449,0.544,0.1068,3,6472.2,432000.0,0,0,1.0,1
40546.98,23450.06,1500.0,15596.92,0.037,9777.46,0.771,0.183,0.87,0.4217,0,4546.56,18000.0,0,0,0.2462,0
77409.29,36085.92,0.0,41323.37,0.0,27099.48,0.959,0.086,0.965,0.5338,0,8509.72,0.0,0,0,0.0011,0
77840.46,46191.39,0.0,31649.07,0.0,24772.19,0.966,0.12,0.977,0.4066,0,5387.39,0.0,0,0,0.0036,0
60085.61,30085.57,5000.0,25000.04,0.0832,28157.54,0.969,0.112,0.973,0.4993,0,9445.18,75000.0,0,0,0.011,0
36400.56,23685.15,1500.0,11215.41,0.0412,14971.61,0.833,0.249,0.754,0.3493,0,3011.78,18000.0,0,0,0.4405,1
69705.13,28587.62,2500.0,38617.51,0.0359,23385.12,0.924,0.063,0.957,0.5899,0,6118.38,37500.0,0,0,0.0026,0
55865.01,26055.18,5000.0,24809.83,0.0895,14705.72,0.963,0.113,0.914,0.5336,0,9218.19,75000.0,0,0,0.0426,0
96214.52,54114.57,10000.0,32099.95,0.1039,37461.43,0.691,0.267,0.921,0.4376,0,10256.24,180000.0,0,0,0.0307,0
42082.46,28623.13,0.0,13459.33,0.0,13286.06,0.887,0.248,0.824,0.3198,0,5331.69,0.0,0,0,0.2209,1
128137.99,86880.08,15000.0,26257.91,0.1171,30805.92,0.846,0.227,0.925,0.322,0,9800.82,270000.0,0,0,0.0438,0
95919.19,52798.51,3000.0,40120.68,0.0313,25913.86,0.748,0.163,0.839,0.4496,0,8017.19,54000.0,0,0,0.0109,0
27652.57,24326.58,14000.0,-10674.01,0.5063,500.0,0.624,0.426,0.707,0.1203,3,6570.56,336000.0,1,22,1.0,1
38899.01,28444.03,0.0,10454.98,0.0,16119.49,0.78,0.242,0.792,0.2688,1,5861.71,0.0,0,0,0.5932,1
51581.52,45078.3,14000.0,-7496.78,0.2714,4272.68,0.626,0.496,0.671,0.1261,4,4229.55,336000.0,0,0,1.0,1
81516.95,35225.33,5000.0,41291.62,0.0613,24702.22,0.925,0.093,0.907,0.5679,0,5293.14,75000.0,0,0,0.0037,0
70651.61,46530.9,3000.0,21120.71,0.0425,19557.63,0.737,0.153,0.852,0.3414,0,6810.93,54000.0,1,22,0.0926,0
52006.73,32058.81,3000.0,16947.92,0.0577,7064.73,0.843,0.153,0.875,0.3836,1,3279.29,36000.0,0,0,0.4511,0
36585.23,24089.15,1500.0,10996.08,0.041,2000.0,0.833,0.197,0.848,0.3416,0,4430.9,18000.0,0,0,0.4784,0
74355.38,36888.17,0.0,37467.21,0.0,29825.03,0.935,0.132,0.958,0.5039,0,6248.85,0.0,0,0,0.0019,0
60718.72,28592.32,5000.0,27126.4,0.0823,49417.46,0.94,0.149,0.926,0.5291,0,8412.89,75000.0,0,0,0.0034,0
48377.84,31389.83,0.0,16988.02,0.0,8830.93,0.823,0.162,0.907,0.3512,0,5126.93,0.0,0,0,0.1159,0
44372.75,32428.33,0.0,11944.42,0.0,15763.48,0.79,0.202,0.766,0.2692,0,5826.44,0.0,0,0,0.2697,1
71153.54,35584.45,5000.0,30569.09,0.0703,46407.52,0.91,0.14,0.949,0.4999,0,9508.35,75000.0,0,0,0.0025,0
111376.36,69869.27,3000.0,38507.09,0.0269,22326.34,0.78,0.179,0.862,0.3727,0,6198.15,54000.0,0,0,0.014,0
66408.14,29852.94,2500.0,34055.2,0.0376,5000.0,0.956,0.086,0.968,0.5505,0,8565.2,37500.0,0,0,0.015,0
39698.4,22812.22,1500.0,15386.17,0.0378,12962.32,0.832,0.198,0.896,0.4254,0,4289.82,18000.0,0,0,0.1744,0
36852.61,26889.68,1500.0,8462.93,0.0407,11869.38,0.87,0.109,0.789,0.2703,0,4160.07,18000.0,0,0,0.274,0
53424.12,27406.47,3000.0,23017.65,0.0562,21118.96,0.802,0.217,0.909,0.487,0,7218.26,54000.0,0,0,0.0747,0
65058.37,33536.58,3000.0,28521.79,0.0461,36576.56,0.708,0.151,0.835,0.4845,0,7092.74,54000.0,0,0,0.0179,0
38841.05,29875.19,14000.0,-5034.14,0.3604,3201.87,0.541,0.405,0.532,0.2308,1,7726.13,336000.0,1,33,0.9999,1
30322.14,20958.91,1500.0,7863.23,0.0495,5345.24,0.885,0.104,0.87,0.3088,0,3540.7,18000.0,0,0,0.3003,0
45027.42,19829.14,0.0,25198.28,0.0,30157.85,0.933,0.082,0.895,0.5596,0,9851.18,0.0,1,6,0.0057,0
26987.62,19526.72,18000.0,-10539.1,0.667,3302.83,0.626,0.461,0.725,0.2765,2,4194.1,432000.0,0,0,1.0,1
35087.2,20127.4,0.0,14959.8,0.0,6933.12,0.789,0.151,0.83,0.4264,0,4933.43,0.0,0,0,0.2175,0
32214.04,27487.63,6000.0,-1273.59,0.1863,4770.79,0.666,0.481,0.659,0.1467,1,7581.18,144000.0,1,28,0.9988,1
34906.36,20751.04,1500.0,12655.33,0.043,13277.29,0.753,0.199,0.853,0.4055,0,4968.04,18000.0,0,0,0.3107,0
35255.6,27089.46,10000.0,-1833.85,0.2836,1294.97,0.557,0.339,0.507,0.2316,4,6499.2,240000.0,1,17,1.0,1
39235.44,19334.8,0.0,19900.63,0.0,17011.71,0.914,0.106,0.964,0.5072,0,5163.67,0.0,0,0,0.0209,0
35444.45,31398.46,10000.0,-5954.01,0.2821,4771.83,0.697,0.324,0.56,0.1142,2,5512.62,240000.0,1,15,0.9998,1
71018.55,30196.27,0.0,40822.28,0.0,48619.15,0.923,0.139,0.897,0.5748,0,7613.93,0.0,0,0,0.0005,0
30738.0,18120.65,0.0,12617.35,0.0,7827.03,0.747,0.196,0.827,0.4105,0,3367.09,0.0,0,0,0.335,0
68791.47,45293.76,10000.0,13497.71,0.1454,23598.95,0.83,0.185,0.868,0.3416,0,9341.11,180000.0,0,0,0.2609,1
40869.89,29254.33,0.0,11615.56,0.0,19121.81,0.881,0.25,0.906,0.2842,0,5437.11,0.0,0,0,0.1303,0
70643.43,38327.64,5000.0,27315.8,0.0708,19915.19,0.943,0.077,0.948,0.4574,1,5886.07,75000.0,0,0,0.0412,0
74935.34,30625.6,0.0,44309.74,0.0,26152.44,0.961,0.145,0.979,0.5913,0,9751.92,0.0,0,0,0.0012,0
52765.45,31736.5,3000.0,18028.95,0.0569,30878.49,0.824,0.204,0.894,0.3985,0,7855.48,54000.0,1,18,0.055,0
23602.03,18896.11,10000.0,-5294.08,0.4237,2233.34,0.535,0.433,0.59,0.1994,1,5327.93,240000.0,1,27,1.0,1
44990.8,26226.86,5000.0,13763.95,0.1111,30803.85,0.955,0.052,0.934,0.4171,0,9973.27,75000.0,1,10,0.0284,0
39007.39,27702.17,1500.0,9805.23,0.0385,14026.55,0.764,0.169,0.775,0.2898,0,5572.85,18000.0,0,0,0.3842,1
35750.45,26205.48,3000.0,6544.97,0.0839,10963.66,0.706,0.213,0.861,0.267,0,4483.51,36000.0,0,0,0.6314,0
21411.42,18933.55,10000.0,-7522.13,0.467,500.0,0.509,0.352,0.604,0.1157,4,6396.79,240000.0,1,27,1.0,1
52745.81,35593.36,10000.0,7152.45,0.1896,30303.95,0.798,0.299,0.92,0.3252,0,14562.65,180000.0,0,0,0.5177,1
35223.96,20003.0,2500.0,12720.95,0.071,38423.98,0.958,0.15,0.906,0.4321,0,7757.02,37500.0,0,0,0.0262,0
39699.04,28384.29,1500.0,9814.75,0.0378,15523.23,0.744,0.151,0.815,0.285,1,3016.9,18000.0,0,0,0.5638,0
37428.64,29161.39,6000.0,2267.24,0.1603,2958.9,0.545,0.486,0.503,0.2209,2,4302.41,144000.0,0,0,0.9998,1
40147.3,29324.44,1500.0,9322.86,0.0374,16238.55,0.894,0.176,0.859,0.2696,0,4452.78,18000.0,0,0,0.1981,0
113616.65,74677.13,3000.0,35939.52,0.0264,29392.33,0.78,0.18,0.887,0.3427,0,14975.12,54000.0,0,0,0.0094,0
36605.1,26147.67,3000.0,7457.43,0.082,9097.53,0.847,0.235,0.805,0.2857,0,3174.46,36000.0,0,0,0.6322,1
41203.96,31641.98,10000.0,-438.01,0.2427,4601.79,0.692,0.266,0.693,0.2321,1,4156.22,240000.0,1,15,0.9961,1
92682.73,60751.18,6000.0,25931.55,0.0647,39675.45,0.707,0.26,0.888,0.3445,0,14114.8,108000.0,0,0,0.0335,0
30556.88,24492.32,10000.0,-3935.44,0.3273,4505.46,0.59,0.474,0.697,0.1985,1,6441.23,240000.0,1,23,0.9998,1
68074.42,39099.89,10000.0,18974.52,0.1469,34735.86,0.75,0.236,0.907,0.4256,0,8443.65,180000.0,0,0,0.1247,0
20848.27,13836.42,0.0,7011.84,0.0,12409.53,0.802,0.155,0.841,0.3363,0,3852.68,0.0,0,0,0.2648,0
37627.2,33297.4,10000.0,-5670.2,0.2658,1532.89,0.675,0.281,0.623,0.1151,2,4032.48,240000.0,0,0,0.9997,1
68950.34,28763.2,0.0,40187.14,0.0,31794.93,0.936,0.096,0.957,0.5828,0,5135.81,0.0,0,0,0.001,0
58478.84,42840.86,6000.0,9637.99,0.1026,3680.9,0.547,0.358,0.732,0.2674,2,4768.39,144000.0,0,0,0.9949,1
47069.76,22522.36,2500.0,22047.4,0.0531,50458.93,0.919,0.058,0.882,0.5215,0,5457.96,37500.0,0,0,0.0028,0
104377.24,69984.94,3000.0,31392.29,0.0287,37090.58,0.827,0.21,0.86,0.3295,0,6882.85,54000.0,1,5,0.0099,0
33866.33,19657.78,0.0,14208.55,0.0,11121.89,0.758,0.23,0.808,0.4195,0,4937.08,0.0,0,0,0.3121,0
24308.55,21740.82,6000.0,-3432.27,0.2468,1598.99,0.602,0.31,0.733,0.1056,4,7258.79,144000.0,0,0,0.9999,1
